TYPE|CODE|LIB|TXT|Findevalid|extension|cma_niv|cma|cmas|cmas_nt|code_imprecis|interdits_en_DP|interdits_en_DR|requerant_un_DR|ssrFP|ssrMP|ssrAE|ssrDAS|ssrZ_CMC|pmsi|MAJ|auteur_MAJ|remarque1|_009_EXT__LIB__finvalid__doublon
|8270/0|8270/0 : Adénome chromophobe (D35.2)|Adénome chromophobe (D35.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8270/3|8270/3 : Carcinome chromophobe (C75.1)|Carc. chromophobe (C75.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8271/0|8271/0 : Prolactinome (D35.2)|Prolactinome (D35.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8280/0|8280/0 : Adénome acidophile (D35.2)|Adénome acidophile (D35.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8280/3|8280/3 : Carcinome acidophile (C75.1)|Carc. acidophile (C75.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8281/0|8281/0 : Adénome mixte acidophile et basophile (D35.2)|Adénome mixte acidophile et basophile (D35.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8281/3|8281/3 : Carcinome mixte acidophile et basophile (C75.1)|Carc. mixte acidophile et basophile (C75.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8290/0|8290/0 : Adénome oxyphile|Adénome oxyphile||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8290/3|8290/3 : Adénocarcinome oxyphile|Adénocarc. oxyphile||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8300/0|8300/0 : Adénome basophile (D35.2)|Adénome basophile (D35.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8300/3|8300/3 : Adénocarcinome basophile (C75.1)|Adénocarc. basophile (C75.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8310/0|8310/0 : Adénome à cellules claires|Adénome à cell. claires||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8310/3|8310/3 : Adénocarcinome à cellules claires SAI|Adénocarc. à cell. claires SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8311/1|8311/1 : Tumeur hypernéphroïde SAI|T. hypernéphroïde SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8312/3|8312/3 : Adénocarcinome à cellules rénales (C64)|Adénocarc. à cell. rénales (C64)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8313/0|8313/0 : Adénofibrome à cellules claires|Adénofibrome à cell. claires||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8314/3|8314/3 : Carcinome riche en lipides (xanthocarcinome) (C50.-)|Carc. riche en lipides (xanthocarc.) (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8315/3|8315/3 : Carcinome riche en glycogène (C50.-)|Carc. riche en glycogène (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8320/3|8320/3 : Carcinome à cellules granuleuses|Carc. à cell. granuleuses||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8321/0|8321/0 : Adénome à cellules principales (D35.1)|Adénome à cell. ppal. (D35.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8322/0|8322/0 : Adénome à cellules claires (D35.1)|Adénome à cell. claires (D35.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8322/3|8322/3 : Adénocarcinome à cellules claires (C75.0)|Adénocarc. à cell. claires (C75.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8323/0|8323/0 : Adénome mixte|Adénome mixte||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8323/3|8323/3 : Adénocarcinome mixte|Adénocarc. mixte||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8324/0|8324/0 : Adénolipome|Adénolipome||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8330/0|8330/0 : Adénome folliculaire (D34)|Adénome folliculaire (D34)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8330/3|8330/3 : Adénocarcinome folliculaire SAI (C73)|Adénocarc. folliculaire SAI (C73)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8331/3|8331/3 : Adénocarcinome folliculaire bien différencié (C73)|Adénocarc. folliculaire bien différencié (C73)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8332/3|8332/3 : Adénocarcinome folliculaire, type trabéculaire (C73)|Adénocarc. folliculaire, type trabéculaire (C73)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8333/0|8333/0 : Adénome microfolliculaire (D34)|Adénome microfolliculaire (D34)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8334/0|8334/0 : Adénome macrofolliculaire (D34)|Adénome macrofolliculaire (D34)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8340/3|8340/3 : Carcinome papillaire, variante folliculaire (C73)|Carc. papillaire, variante folliculaire (C73)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8350/3|8350/3 : Carcinome sclérosant non encapsulé (C73)|Carc. sclérosant non encapsulé (C73)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8360/1|8360/1 : Adénomatose endocrinienne|Adénomatose endoc.||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8361/1|8361/1 : Tumeur juxtaglomérulaire (D41.0)|T. juxtaglom. (D41.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8370/0|8370/0 : Adénome corticosurrénalien SAI (D35.0)|Adénome corticosurrénalien SAI (D35.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8370/3|8370/3 : Carcinome corticosurrénalien (C74.0)|Carc. corticosurrénalien (C74.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8371/0|8371/0 : Adénome corticosurrénalien à cellules compactes (D35.0)|Adénome corticosurrénalien à cell. compactes (D35.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8372/0|8372/0 : Adénome corticosurrénalien pigmenté (D35.0)|Adénome corticosurrénalien pigmenté (D35.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8373/0|8373/0 : Adénome corticosurrénalien à cellules claires (D35.0)|Adénome corticosurrénalien à cell. claires (D35.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8374/0|8374/0 : Adénome corticosurrénalien à cellules glomérulaires (D35.O)|Adénome corticosurrénalien à cell. glom. (D35.O)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8375/0|8375/0 : Adénome corticosurrénalien à cellules mixtes (D35.0)|Adénome corticosurrénalien à cell. mixtes (D35.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8380/0|8380/0 : Adénome endométrioïde SAI (D27)|Adénome endométrioïde SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8380/1|8380/1 : Adénome endométrioïde à la limite de Ia malignité (D39.1)|Adénome endométrioïde à la limite de Ia malignité (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8380/3|8380/3 : Adénocarcinome endométrioïde (C56)|Adénocarc. endométrioïde (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8381/0|8381/0 : Adénofibrome endométrioïde SAI (D27)|Adénofibrome endométrioïde SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8381/1|8381/1 : Adénofibrome endométrioïde à la Iimite de la malignité (D39.1)|Adénofibrome endométrioïde à la Iimite de la malignité (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8381/3|8381/3 : Adénofibrome endométrioïde malin (C56)|Adénofibrome endométrioïde m. (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8390/0|8390/0 : Adénome des annexes cutanées (D23.-)|Adénome des annexes cutanées (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8390/3|8390/3 : Carcinome des annexes cutanées (C44.-)|Carc. des annexes cutanées (C44.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8400/0|8400/0 : Adénome sudoripare (D23.-)|Adénome sudoripare (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8400/1|8400/1 : Tumeur sudoripare SAI (D48.5)|T. sudoripare SAI (D48.5)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8400/3|8400/3 : Adénocarcinome sudoripare (C44.-)|Adénocarc. sudoripare (C44.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8401/0|8401/0 : Adénome apocrine|Adénome apocrine||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8401/3|8401/3 : Adénocarcinome apocrine|Adénocarc. apocrine||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8402/0|8402/0 : Porome eccrine (D23.-)|Porome eccrine (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8403/0|8403/0 : Spiradénome eccrine (D23.-)|Spiradénome eccrine (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8404/0|8404/0 : Hidrocystome (D23.-)|Hidrocystome (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8405/0|8405/0 : Hidradénome papillaire (D23.-)|Hidradénome papillaire (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8406/0|8406/0 : Syringo-cystadénome papillaire (D23.-)|Syringo-cystadénome papillaire (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8407/0|8407/0 : Syringome SAI (D23.-)|Syringome SAI (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8408/0|8408/0 : Adénome eccrine papillaire (D23.-)|Adénome eccrine papillaire (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8410/0|8410/0 : Adénome sébacé (D23.-)|Adénome sébacé (D23.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8410/3|8410/3 : Adénocarcinome sébacé (C44.-)|Adénocarc. sébacé (C44.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8420/0|8420/0 : Adénome cérumineux (D23.2)|Adénome cérumineux (D23.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8420/3|8420/3 : Adénocarcinome cérumineux (C44.2)|Adénocarc. cérumineux (C44.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8430/1|8430/1 : Tumeur muco-épidermoïde|T. muco-épidermoïde||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8430/3|8430/3 : Carcinome muco-épidermoïde|Carc. muco-épidermoïde||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8440/0|8440/0 : Cystadénome SAI|Cystadénome SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8440/3|8440/3 : Cystadénocarcinome SAI|Cystadénocarc. SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8441/0|8441/0 : Cystadénome séreux SAI (D27)|Cystadénome séreux SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8441/3|8441/3 : Cystadénocarcinome séreux SAI (C56)|Cystadénocarc. séreux SAI (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8442/3|8442/3 : Cystadénome séreux à la limite de la malignité (C56)|Cystadénome séreux à la limite de la malignité (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8450/0|8450/0 : Cystadénome papillaire SAI (D27)|Cystadénome papillaire SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8450/3|8450/3 : Cystadénocarcinome papillaire SAI (C56)|Cystadénocarc. papillaire SAI (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8451/3|8451/3 : Cystadénome papillaire à la limite de la malignité (C56)|Cystadénome papillaire à la limite de la malignité (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8452/1|8452/1 : Tumeur kystique papillaire (D37.7)|T. kystique papillaire (D37.7)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8460/0|8460/0 : Cystadénome séreux papillaire SAI (D27)|Cystadénome séreux papillaire SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8460/3|8460/3 : Cystadénocarcinome séreux papillaire (C56)|Cystadénocarc. séreux papillaire (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8461/0|8461/0 : Papillome séreux de surface (D27)|Papillome séreux de surface (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8461/3|8461/3 : Carcinome séreux papillaire de surface (C56)|Carc. séreux papillaire de surface (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8462/3|8462/3 : Cystadénome séreux papillaire à la limite de la malignité (C56)|Cystadénome séreux papillaire à la limite de la malignité (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8470/0|8470/0 : Cystadénome mucineux SAI (D27)|Cystadénome mucineux SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8470/3|8470/3 : Cystadénocarcinome mucineux SAI (C56)|Cystadénocarc. mucineux SAI (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8471/0|8471/0 : Cystadénome papillaire pseudomucineux SAI (D27)|Cystadénome papillaire pseudomucineux SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8471/3|8471/3 : Cystadénocarcinome papillaire pseudomucineux (C56)|Cystadénocarc. papillaire pseudomucineux (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8472/3|8472/3 : Cystadénome mucineux à la limite de la malignité (C56)|Cystadénome mucineux à la limite de la malignité (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8473/3|8473/3 : Cystadénome mucineux papillaire à la limite de la malignité (C56)|Cystadénome mucineux papillaire à la limite de la malignité (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8480/0|8480/0 : Adénome mucineux|Adénome mucineux||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8480/3|8480/3 : Adénocarcinome mucineux|Adénocarc. mucineux||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8480/6|8480/6 : Pseudomyxome du péritoine (C78.6)|Pseudomyxome du péritoine (C78.6)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8481/3|8481/3 : Adénocarcinome mucipare|Adénocarc. mucipare||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8490/3|8490/3 : Carcinome à cellules en bague à chaton|Carc. à cell. en bague à chaton||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8490/6|8490/6 : Carcinome métastatique à cellules en bague à chaton|Carc. métastatique à cell. en bague à chaton||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8500/2|8500/2 : Carcinome intracanalaire non invasif SAI|Carc. intracanalaire non invasif SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8500/3|8500/3 : Carcinome canalaire invasif (C50.-)|Carc. canalaire invasif (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8501/2|8501/2 : Comédocarcinome non invasif (D05.-)|Comédocarc. non invasif (D05.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8501/3|8501/3 : Comédocarcinome SAI (C50.-)|Comédocarc. SAI (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8502/3|8502/3 : Carcinome juvénile du sein (C50.-)|Carc. juv. du sein (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8503/0|8503/0 : Papillome intracanalaire|Papillome intracanalaire||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8503/2|8503/2 : Carcinome papillaire intracanalaire non invasif (D05.-)|Carc. papillaire intracanalaire non invasif (D05.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8503/3|8503/3 : Carcinome papillaire intracanalaire invasif (C50.-)|Carc. papillaire intracanalaire invasif (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8504/0|8504/0 : Adénome papillaire intrakystique|Adénome papillaire intrakystique||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8504/2|8504/2 : Carcinome intrakystique non invasif|Carc. intrakystique non invasif||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8504/3|8504/3 : Carcinome intrakystique SAI|Carc. intrakystique SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8505/0|8505/0 : Papillomatose intracanalaire SAI|Papillomatose intracanalaire SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8506/0|8506/0 : Adénome du mamelon (D24)|Adénome du mamelon (D24)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8510/3|8510/3 : Carcinome médullaire SAI|Carc. médullaire SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8511/3|8511/3 : Carcinome médullaire à stroma amyloïde (C73)|Carc. médullaire à stroma amyloïde (C73)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8512/3|8512/3 : Carcinome médullaire à stroma lymphoïde (C50.-)|Carc. médullaire à stroma lymphoïde (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8520/2|8520/2 : Carcinome lobulaire in situ (D05.0)|Carc. lobulaire in situ (D05.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8520/3|8520/3 : Carcinome lobulaire SAI (C50.-)|Carc. lobulaire SAI (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8521/3|8521/3 : Carcinome canalaire invasif (C50.-)|Carc. canalaire invasif (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8522/2|8522/2 : Carcinome intracanalaire et carcinome lobulaire in situ (D05.1)|Carc. intracanalaire et carc. lobulaire in situ (D05.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8522/3|8522/3 : Carcinome canalaire et carcinome lobulaire invasifs (C50.-)|Carc. canalaire et carc. lobulaire invasifs (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8530/3|8530/3 : Carcinome inflammatoire (C50.-)|Carc. infl. (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8540/3|8540/3 : Maladie de Paget du sein (C50.-)|Mal. de Paget du sein (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8541/3|8541/3 : Maladie de Paget, avec carcinome canalaire invasif du sein (C50.-)|Mal. de Paget, avec carc. canalaire invasif du sein (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8542/3|8542/3 : Maladie de Paget extramammaire (à l'exclusion de la maladie de Paget des os)|Mal. de Paget extramammaire (excl : la mal. de Paget des os)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8543/3|8543/3 : Maladie de Paget et carcinome intracanalaire du sein (C50.-)|Mal. de Paget et carc. intracanalaire du sein (C50.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8550/0|8550/0 : Adénome à cellules acineuses|Adénome à cell. acineuses||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8550/1|8550/1 : Tumeur à cellules acineuses|T. à cell. acineuses||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8550/3|8550/3 : Carcinome à cellules acineuses|Carc. à cell. acineuses||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8560/3|8560/3 : Carcinome adénosquameux|Carc. adénosquameux||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8561/0|8561/0 : Adénolymphome (D11.-)|Adénolymph. (D11.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8562/3|8562/3 : Carcinome épithélial et myoépithélial|Carc. épithélial et myoépithélial||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8570/3|8570/3 : Adénocarcinome avec métaplasie malpighienne|Adénocarc. avec métaplasie malpighienne||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8571/3|8571/3 : Adénocarcinome avec métaplasie cartilagineuse et osseuse|Adénocarc. avec métaplasie cartilagineuse et osseuse||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8572/3|8572/3 : Adénocarcinome avec métaplasie fusocellulaire|Adénocarc. avec métaplasie fusocell.||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8573/3|8573/3 : Adénocarcinome avec métaplasie apocrine|Adénocarc. avec métaplasie apocrine||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8580/0|8580/0 : Thymome bénin (D15.0)|Thymome b. (D15.0)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8580/3|8580/3 : Thymome malin (C37)|Thymome m. (C37)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8590/1|8590/1 : Tumeur des cordons sexuels et du stroma gonadique|T. des cordons sexuels et du stroma gonadique||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8600/0|8600/0 : Thécome SAI (D27)|Thécome SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8600/3|8600/3 : Thécome malin (C56)|Thécome m. (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8601/0|8601/0 : Thécome lutéinisé (D27)|Thécome lutéinisé (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8602/0|8602/0 : Tumeur stromale sclérosante (D27)|T. stromale sclérosante (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8610/0|8610/0 : Lutéome SAI (D27)|Lutéome SAI (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8620/1|8620/1 : Tumeur de la granuleuse SAI (D39.1)|T. de la granuleuse SAI (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8620/3|8620/3 : Tumeur maligne de la granuleuse (C56)|T.m. de la granuleuse (C56)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8621/1|8621/1 : Tumeur de la granuleuse et de la thèque (D39.1)|T. de la granuleuse et de la thèque (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8622/1|8622/1 : Tumeur juvénile de la granuleuse (D39.1)|T. juv. de la granuleuse (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8623/1|8623/1 : Tumeur des cordons sexuels à tubules annelés (D39.1)|T. des cordons sexuels à tubules annelés (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8630/0|8630/0 : Androblastome bénin|Androblastome b.||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8630/1|8630/1 : Androblastome SAI|Androblastome SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8630/3|8630/3 : Androblastome malin|Androblastome m.||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8631/0|8631/0 : Tumeur à cellules de Sertoli-Leydig|T. à cell. de Sertoli-Leydig||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8632/1|8632/1 : Gynandroblastome (D39.1)|Gynandroblastome (D39.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8640/0|8640/0 : Tumeur à cellules de Sertoli SAI|T. à cell. de Sertoli SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8640/3|8640/3 : Carcinome à cellules de Sertoli (C62.-)|Carc. à cell. de Sertoli (C62.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8641/0|8641/0 : Tumeur à cellules de Sertoli lipidiques (D27)|T. à cell. de Sertoli lipidiques (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8650/0|8650/0 : Tumeur bénigne à cellules de Leydig (D29.2)|T.b. à cell. de Leydig (D29.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8650/1|8650/1 : Tumeur à cellules de Leydig SAI (D40.1)|T. à cell. de Leydig SAI (D40.1)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8650/3|8650/3 : Tumeur maligne à cellules de Leydig (C62.-)|T.m. à cell. de Leydig (C62.-)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8660/0|8660/0 : Tumeur à cellules du hile (D27)|T. à cell. du hile (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8670/0|8670/0 : Tumeur à cellules lipoïdiques de l'ovaire (D27)|T. à cell. lipoïdiques de l'ovaire (D27)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8671/0|8671/0 : Tumeur vestigielle surrénalienne|T. vestigielle surrénalienne||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8680/1|8680/1 : Paragangliome SAI|Paragangliome SAI||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8680/3|8680/3 : Paragangliome malin|Paragangliome m.||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8681/1|8681/1 : Paragangliome sympathique|Paragangliome sympathique||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8682/1|8682/1 : Paragangliome parasympathique|Paragangliome parasympathique||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
|8683/0|8683/0 : Paragangliome gangliocytaire (D13.2)|Paragangliome gangliocytaire (D13.2)||0||0|0|0|0|0|0|0||||||N|25JUN2009:00:00:00|JF||
